"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
"de:02000:10005::100031","de:02000:10005::100012",2,120,,,,
"de:02000:10005::100031","de:02000:10005::100024",2,120,,,,
"de:02000:10005::100031","de:02000:10005::100031",2,120,,,,
"de:02000:10005::100031","de:02000:10005::100099",2,120,,,,
"de:03355:91804::9180401","de:03355:91804::9180402",2,120,,,,
"de:03355:91804::9180402","de:03355:91804::9180401",2,120,,,,
"de:03355:91803::9180301","de:03355:91803::9180302",2,120,,,,
"de:03355:91803::9180302","de:03355:91803::9180301",2,120,,,,
"de:03355:91805::9180501","de:03355:91805::9180502",2,120,,,,
"de:03355:91805::9180502","de:03355:91805::9180501",2,120,,,,
"de:02000:41186::410186","de:02000:41186::410186",2,120,,,,
"de:02000:41185::410185","de:02000:41185::410185",2,120,,,,
"de:02000:41187::410187","de:02000:41187::410187",2,120,,,,
"de:02000:41184::410184","de:02000:41184::410184",2,120,,,,
"de:03355:91910::9190101","de:03355:91910::9190101",2,120,,,,
"de:03355:91910::9190101","de:03355:91910::9190102",2,120,,,,
"de:03355:91910::9190102","de:03355:91910::9190101",2,120,,,,
"de:03355:91910::9190102","de:03355:91910::9190102",2,120,,,,
"de:03355:91920::9190201","de:03355:91920::9190201",2,120,,,,
"de:03355:91920::9190201","de:03355:91920::9190202",2,120,,,,
"de:03355:91920::9190202","de:03355:91920::9190201",2,120,,,,
"de:03355:91920::9190202","de:03355:91920::9190202",2,120,,,,
"de:02000:92003::920008","de:02000:92003::920008",2,120,,,,
"de:02000:92003::920008","de:02000:92003::920022",2,120,,,,
"de:02000:92003::920022","de:02000:92003::920008",2,120,,,,
"de:02000:92003::920022","de:02000:92003::920022",2,120,,,,
"de:03359:17188::3750801","de:03359:17188::3750801",2,120,,,,
"de:03359:17188::3750801","de:03359:17188::3750802",2,120,,,,
"de:03359:17188::3750802","de:03359:17188::3750801",2,120,,,,
"de:03359:17188::3750802","de:03359:17188::3750802",2,120,,,,
"de:03359:17191::11719101","de:03359:17191::11719102",2,120,,,,
"de:03359:17191::11719102","de:03359:17191::11719101",2,120,,,,
"de:03359:17222::4400301","de:03359:17222::4400301",2,120,,,,
"de:03359:17222::4400301","de:03359:17222::4400302",2,120,,,,
"de:03359:17222::4400302","de:03359:17222::4400301",2,120,,,,
"de:03359:17222::4400302","de:03359:17222::4400302",2,120,,,,
"de:03359:17275::4400201","de:03359:17275::4400201",2,120,,,,
"de:03359:17275::4400201","de:03359:17275::4400202",2,120,,,,
"de:03359:17275::4400202","de:03359:17275::4400201",2,120,,,,
"de:03359:17275::4400202","de:03359:17275::4400202",2,120,,,,
"de:03359:17276::11727601","de:03359:17276::11727601",2,120,,,,
"de:01003:58085::14","000008000237",2,300,,,,
"de:01003:58085::14","de:01003:58085::2",2,60,,,,
"de:01003:58085::14","de:01003:58085::14",2,60,,,,
"de:01003:58085::14","de:01003:58085::16",2,60,,,,
"de:01003:58085::14","de:01003:58085::18",2,60,,,,
"de:01003:58085::14","de:01003:58085::15",2,60,,,,
"de:01003:58085::16","000008000237",2,300,,,,
"de:01003:58085::16","de:01003:58085::2",2,60,,,,
"de:01003:58085::16","de:01003:58085::14",2,60,,,,
"de:01003:58085::16","de:01003:58085::16",2,60,,,,
"de:01003:58085::16","de:01003:58085::18",2,60,,,,
"de:01003:58085::16","de:01003:58085::15",2,60,,,,
"de:01003:58085::18","000008000237",2,300,,,,
"de:01003:58085::18","de:01003:58085::2",2,60,,,,
"de:01003:58085::18","de:01003:58085::14",2,60,,,,
"de:01003:58085::18","de:01003:58085::16",2,60,,,,
"de:01003:58085::18","de:01003:58085::18",2,60,,,,
"de:01003:58085::18","de:01003:58085::15",2,60,,,,
"de:03355:50099::5009902","de:03355:50099::5009901",2,120,,,,
"de:03353:15498::7530302","de:03353:15498::7530302",2,120,,,,
"de:03353:15498::7530302","de:03353:15498::7530301",2,120,,,,
"de:03353:15498::7530301","de:03353:15498::7530302",2,120,,,,
"de:03353:15498::7530301","de:03353:15498::7530301",2,120,,,,
"de:03355:50321::5032101","de:03355:50321::5032102",2,120,,,,
"de:02000:61044::610060","de:02000:61044::610061",2,120,,,,
"de:02000:61044::610061","de:02000:61044::610060",2,120,,,,
"de:02000:61063::610189","de:02000:61063::100188",2,120,,,,
"de:02000:61063::100188","de:02000:61063::610189",2,120,,,,
"de:03359:37801::3780101","de:03359:37801::3780101",2,120,,,,
"de:03359:37801::3780101","de:03359:37801::3780102",2,120,,,,
"de:03359:37801::3780102","de:03359:37801::3780101",2,120,,,,
"de:03359:37801::3780102","de:03359:37801::3780102",2,120,,,,
"de:03359:37901::3790101","de:03359:37901::3790101",2,120,,,,
"de:03359:37901::3790101","de:03359:37901::3790102",2,120,,,,
"de:03359:37901::3790102","de:03359:37901::3790101",2,120,,,,
"de:03359:37901::3790102","de:03359:37901::3790102",2,120,,,,
"de:03359:38001::3800101","de:03359:38001::3800101",2,120,,,,
"de:03359:38001::3800101","de:03359:38001::3800102",2,120,,,,
"de:03359:38001::3800102","de:03359:38001::3800101",2,120,,,,
"de:03359:38001::3800102","de:03359:38001::3800102",2,120,,,,
"de:03359:38101::3810101","de:03359:38101::3810101",2,120,,,,
"de:03359:38101::3810101","de:03359:38101::3810102",2,120,,,,
"de:03359:38101::3810102","de:03359:38101::3810101",2,120,,,,
"de:03359:38101::3810102","de:03359:38101::3810102",2,120,,,,
"de:03359:38102::3810201","de:03359:38102::3810201",2,120,,,,
"de:03359:38102::3810201","de:03359:38102::3810202",2,120,,,,
"de:03359:38102::3810202","de:03359:38102::3810201",2,120,,,,
"de:03359:38102::3810202","de:03359:38102::3810202",2,120,,,,
"de:03359:38201::3820101","de:03359:38201::3820101",2,120,,,,
"de:03359:38201::3820101","de:03359:38201::3820102",2,120,,,,
"de:03359:38201::3820102","de:03359:38201::3820101",2,120,,,,
"de:03359:38201::3820102","de:03359:38201::3820102",2,120,,,,
"de:03359:38202::3820201","de:03359:38202::3820201",2,120,,,,
"de:03359:38202::3820201","de:03359:38202::3820202",2,120,,,,
"de:03359:38202::3820201","de:03359:38202::3820203",2,120,,,,
"de:03359:38301::3830101","de:03359:38301::3830101",2,120,,,,
"de:03359:38301::3830101","de:03359:38301::3830102",2,120,,,,
"de:03359:38301::3830102","de:03359:38301::3830101",2,120,,,,
"de:03359:38301::3830102","de:03359:38301::3830102",2,120,,,,
"de:03359:38406::3840601","de:03359:38406::3840601",2,120,,,,
"de:03359:38406::3840601","de:03359:38406::3840602",2,120,,,,
"de:03359:38406::3840602","de:03359:38406::3840601",2,120,,,,
"de:03359:38406::3840602","de:03359:38406::3840602",2,120,,,,
"de:03359:38407::3840701","de:03359:38407::3840701",2,120,,,,
"de:03359:38407::3840701","de:03359:38407::3840702",2,120,,,,
"de:03359:38407::3840702","de:03359:38407::3840701",2,120,,,,
"de:03359:38407::3840702","de:03359:38407::3840702",2,120,,,,
"de:03359:38501::3850101","de:03359:38501::3850102",2,120,,,,
"de:03359:38501::3850102","de:03359:38501::3850101",2,120,,,,
"de:03359:38502::3850201","de:03359:38502::3850201",2,120,,,,
"de:03359:38502::3850201","de:03359:38502::3850202",2,120,,,,
"de:03359:38502::3850202","de:03359:38502::3850201",2,120,,,,
"de:03359:38503::3850301","de:03359:38503::3850301",2,120,,,,
"de:03359:38503::3850301","de:03359:38503::3850302",2,120,,,,
"de:03359:38503::3850301","de:03359:38503::3850303",2,120,,,,
"de:03359:38503::3850302","de:03359:38503::3850301",2,120,,,,
"de:03359:38503::3850302","de:03359:38503::3850303",2,120,,,,
"de:03359:38503::3850303","de:03359:38503::3850301",2,120,,,,
"de:03359:38503::3850303","de:03359:38503::3850302",2,120,,,,
"de:03359:38504::3850401","de:03359:38504::3850401",2,120,,,,
"de:03359:38504::3850401","de:03359:38504::3850402",2,120,,,,
"de:03359:38504::3850402","de:03359:38504::3850401",2,120,,,,
"de:03359:38505::3850501","de:03359:38505::3850501",2,120,,,,
"de:03359:38601::3860101","de:03359:38601::3860101",2,120,,,,
"de:03359:38601::3860101","de:03359:38601::3860102",2,120,,,,
"de:03359:38601::3860102","de:03359:38601::3860101",2,120,,,,
"de:03359:38602::3860201","de:03359:38602::3860201",2,120,,,,
"de:03359:38603::3860301","de:03359:38603::3860301",2,120,,,,
"de:03359:38603::3860301","de:03359:38603::3860302",2,120,,,,
"de:03359:38603::3860302","de:03359:38603::3860301",2,120,,,,
"de:03359:38603::3860302","de:03359:38603::3860302",2,120,,,,
"de:03359:38701::3870101","de:03359:38701::3870102",2,120,,,,
"de:03359:38701::3870102","de:03359:38701::3870101",2,120,,,,
"de:03359:38702::3870201","de:03359:38702::3870201",2,120,,,,
"de:03359:38702::3870201","de:03359:38702::3870202",2,120,,,,
"de:03359:38702::3870202","de:03359:38702::3870201",2,120,,,,
"de:03359:38702::3870202","de:03359:38702::3870202",2,120,,,,
"de:03359:38703::3870301","de:03359:38703::3870301",2,120,,,,
"de:03359:38703::3870301","de:03359:38703::3870302",2,120,,,,
"de:03359:38703::3870302","de:03359:38703::3870301",2,120,,,,
"de:03359:38703::3870302","de:03359:38703::3870302",2,120,,,,
"de:03359:38705::3870501","de:03359:38705::3870502",2,120,,,,
"de:03359:38705::3870502","de:03359:38705::3870501",2,120,,,,
"de:03359:38707::3870701","de:03359:38707::3870702",2,120,,,,
"de:03359:38707::3870702","de:03359:38707::3870701",2,120,,,,
"de:03359:38708::3870801","de:03359:38708::3870802",2,120,,,,
"de:03359:38708::3870802","de:03359:38708::3870801",2,120,,,,
"de:03359:38801::3880101","de:03359:38801::3880102",2,120,,,,
"de:03359:38801::3880102","de:03359:38801::3880101",2,120,,,,
"de:03359:38802::3880201","de:03359:38802::3880201",2,120,,,,
"de:03359:38802::3880201","de:03359:38802::3880202",2,120,,,,
"de:03359:38802::3880202","de:03359:38802::3880201",2,120,,,,
"de:03359:38802::3880202","de:03359:38802::3880202",2,120,,,,
"de:01062:39005::830121","de:01062:39005::830121",2,60,,,,
"de:01062:39005::830121","de:01062:39005::800127",2,60,,,,
"de:01062:39005::800127","de:01062:39005::830121",2,60,,,,
"de:02000:40008::400025","de:02000:40008::400025",2,120,,,,
"de:02000:40008::400025","de:02000:40008::400028",2,120,,,,
"de:02000:40008::400028","de:02000:40008::400025",2,120,,,,
"de:02000:40008::400028","de:02000:40008::400028",2,120,,,,
"de:02000:40014::400018","de:02000:40950:1:409100",2,240,,,,
"de:02000:40014::400018","de:02000:40950:1:409102",2,240,,,,
"de:02000:40014::400018","de:02000:40950:2:409101",2,240,,,,
"de:02000:40014::400018","de:02000:40014::400018",2,240,,,,
"900000600811","900000600811",2,60,,,,
"900000600811","900000600816",2,60,,,,
"900000600816","900000600811",2,60,,,,
"900000600816","900000600816",2,60,,,,
"de:03359:40201::4020101","de:03359:40201::4020101",2,120,,,,
"de:03359:40201::4020101","de:03359:40201::4020102",2,120,,,,
"de:03359:40201::4020102","de:03359:40201::4020101",2,120,,,,
"de:03359:40201::4020102","de:03359:40201::4020102",2,120,,,,
"de:03359:40202::4020201","de:03359:40202::4020201",2,120,,,,
"de:03359:40202::4020201","de:03359:40202::4020202",2,120,,,,
"de:03359:40202::4020202","de:03359:40202::4020201",2,120,,,,
"de:03359:40202::4020202","de:03359:40202::4020202",2,120,,,,
"de:03359:40203::4020301","de:03359:40203::4020301",2,120,,,,
"de:03359:40203::4020301","de:03359:40203::4020302",2,120,,,,
"de:03359:40203::4020302","de:03359:40203::4020301",2,120,,,,
"de:03359:40203::4020302","de:03359:40203::4020302",2,120,,,,
"de:03359:40205::4020501","de:03359:40205::4020501",2,120,,,,
"de:03359:40205::4020501","de:03359:40205::4020502",2,120,,,,
"de:03359:40205::4020502","de:03359:40205::4020501",2,120,,,,
"de:03359:40207::4020701","de:03359:40207::4020701",2,120,,,,
"de:03359:40207::4020701","de:03359:40207::4020702",2,120,,,,
"de:03359:40207::4020702","de:03359:40207::4020701",2,120,,,,
"de:03359:40208::4020801","de:03359:40208::4020802",2,120,,,,
"de:03359:40208::4020802","de:03359:40208::4020801",2,120,,,,
"de:03359:40208::4020802","de:03359:40208::4020802",2,120,,,,
"de:03353:40301::4030101","de:03353:40301::4030101",2,120,,,,
"de:03353:40301::4030101","de:03353:40301::4030102",2,120,,,,
"de:03353:40301::4030102","de:03353:40301::4030101",2,120,,,,
"de:03353:40301::4030102","de:03353:40301::4030102",2,120,,,,
"de:03359:40401::4040101","de:03359:40401::4040101",2,120,,,,
"de:03359:40401::4040101","de:03359:40401::4040102",2,120,,,,
"de:03359:40401::4040102","de:03359:40401::4040101",2,120,,,,
"de:03359:40402::4040201","de:03359:40402::4040201",2,120,,,,
"de:03359:40402::4040201","de:03359:40402::4040202",2,120,,,,
"de:03359:40402::4040202","de:03359:40402::4040201",2,120,,,,
"de:03359:40402::4040202","de:03359:40402::4040202",2,120,,,,
"de:03359:40403::4040301","de:03359:40403::4040301",2,120,,,,
"de:03359:40403::4040301","de:03359:40403::4040302",2,120,,,,
"de:03359:40403::4040302","de:03359:40403::4040301",2,120,,,,
"de:03359:40403::4040302","de:03359:40403::4040302",2,120,,,,
"de:03359:40405::4040501","de:03359:40405::4040501",2,120,,,,
"de:03359:40405::4040501","de:03359:40405::4040502",2,120,,,,
"de:03359:40405::4040502","de:03359:40405::4040501",2,120,,,,
"de:03359:40405::4040502","de:03359:40405::4040502",2,120,,,,
"de:03359:40406::4040601","de:03359:40406::4040601",2,120,,,,
"de:03359:40406::4040601","de:03359:40406::4040602",2,120,,,,
"de:03359:40406::4040602","de:03359:40406::4040601",2,120,,,,
"de:03359:40406::4040602","de:03359:40406::4040602",2,120,,,,
"de:03359:40407::4040701","de:03359:40407::4040701",2,120,,,,
"de:03359:40407::4040701","de:03359:40407::4040702",2,120,,,,
"de:03359:40407::4040702","de:03359:40407::4040701",2,120,,,,
"de:03359:40408::4040801","de:03359:40408::4040801",2,120,,,,
"de:03359:40408::4040801","de:03359:40408::4040802",2,120,,,,
"de:03359:40408::4040802","de:03359:40408::4040801",2,120,,,,
"de:03359:40409::4040901","de:03359:40409::4040901",2,120,,,,
"de:03359:40409::4040901","de:03359:40409::4040902",2,120,,,,
"de:03359:40409::4040902","de:03359:40409::4040901",2,120,,,,
"de:03359:40409::4040902","de:03359:40409::4040902",2,120,,,,
"de:03359:40410::4041001","de:03359:40410::4041001",2,120,,,,
"de:03359:40410::4041001","de:03359:40410::4041002",2,120,,,,
"de:03359:40410::4041002","de:03359:40410::4041001",2,120,,,,
"de:03359:40501::4050101","de:03359:40501::4050101",2,120,,,,
"de:03359:40501::4050101","de:03359:40501::4050102",2,120,,,,
"de:03359:40501::4050102","de:03359:40501::4050101",2,120,,,,
"de:03359:40501::4050102","de:03359:40501::4050102",2,120,,,,
"de:03359:40502::4050201","de:03359:40502::4050201",2,120,,,,
"de:03359:40502::4050201","de:03359:40502::4050202",2,120,,,,
"de:03359:40502::4050202","de:03359:40502::4050201",2,120,,,,
"de:03359:40502::4050202","de:03359:40502::4050202",2,120,,,,
"de:03359:40504::4050401","de:03359:40504::4050401",2,120,,,,
"de:03359:40504::4050401","de:03359:40504::4050402",2,120,,,,
"de:03359:40504::4050402","de:03359:40504::4050401",2,120,,,,
"de:03359:40504::4050402","de:03359:40504::4050402",2,120,,,,
"de:03359:40505::4050501","de:03359:40505::4050501",2,120,,,,
"de:03359:40505::4050501","de:03359:40505::4050502",2,120,,,,
"de:03359:40505::4050502","de:03359:40505::4050501",2,120,,,,
"de:03359:40505::4050502","de:03359:40505::4050502",2,120,,,,
"de:03359:40506::4050601","de:03359:40506::4050601",2,120,,,,
"de:03359:40506::4050601","de:03359:40506::4050602",2,120,,,,
"de:03359:40506::4050602","de:03359:40506::4050601",2,120,,,,
"de:03359:40506::4050602","de:03359:40506::4050602",2,120,,,,
"de:03359:40508::4050801","de:03359:40508::4050801",2,120,,,,
"de:03359:40508::4050801","de:03359:40508::4050802",2,120,,,,
"de:03359:40508::4050802","de:03359:40508::4050801",2,120,,,,
"de:03359:40508::4050802","de:03359:40508::4050802",2,120,,,,
"de:03359:40509::4050901","de:03359:40509::4050901",2,120,,,,
"de:03359:40509::4050901","de:03359:40509::4050902",2,120,,,,
"de:03359:40510::4051001","de:03359:40510::4051001",2,120,,,,
"de:03359:40510::4051001","de:03359:40510::4051002",2,120,,,,
"de:03359:40510::4051002","de:03359:40510::4051001",2,120,,,,
"de:03359:40512::4051201","de:03359:40512::4051201",2,120,,,,
"de:03359:40512::4051201","de:03359:40512::4051202",2,120,,,,
"de:03359:40513::4051301","de:03359:40513::4051301",2,120,,,,
"de:03359:40513::4051301","de:03359:40513::4051302",2,120,,,,
"de:03359:40513::4051302","de:03359:40513::4051301",2,120,,,,
"de:03359:40513::4051302","de:03359:40513::4051302",2,120,,,,
"de:03359:40601::4060101","de:03359:40601::4060101",2,120,,,,
"de:03359:40602::4060201","de:03359:40602::4060202",2,120,,,,
"de:03359:40602::4060202","de:03359:40602::4060201",2,120,,,,
"de:03359:40603::4060301","de:03359:40603::4060302",2,120,,,,
"de:03359:40603::4060302","de:03359:40603::4060301",2,120,,,,
"de:03359:40604::4060401","de:03359:40604::4060402",2,120,,,,
"de:03359:40604::4060402","de:03359:40604::4060401",2,120,,,,
"de:03359:40701::4070101","de:03359:40701::4070101",2,120,,,,
"de:03359:40701::4070101","de:03359:40701::4070102",2,120,,,,
"de:03359:40701::4070102","de:03359:40701::4070101",2,120,,,,
"de:03359:40701::4070102","de:03359:40701::4070102",2,120,,,,
"de:03359:40702::4070201","de:03359:40702::4070201",2,120,,,,
"de:03359:40703::4070301","de:03359:40703::4070301",2,120,,,,
"de:03359:40704::4070401","de:03359:40704::4070401",2,120,,,,
"de:03359:40705::4070501","de:03359:40705::4070501",2,120,,,,
"de:03359:40705::4070501","de:03359:40705::4070502",2,120,,,,
"de:03359:40705::4070502","de:03359:40705::4070501",2,120,,,,
"de:03359:40705::4070502","de:03359:40705::4070502",2,120,,,,
"de:03359:40706::4070601","de:03359:40706::4070601",2,120,,,,
"de:03359:40706::4070601","de:03359:40706::4070602",2,120,,,,
"de:03359:40706::4070602","de:03359:40706::4070601",2,120,,,,
"de:03359:40706::4070602","de:03359:40706::4070602",2,120,,,,
"de:03359:40707::4070701","de:03359:40707::4070701",2,120,,,,
"de:03359:40707::4070701","de:03359:40707::4070702",2,120,,,,
"de:03359:40707::4070702","de:03359:40707::4070701",2,120,,,,
"de:03359:40707::4070702","de:03359:40707::4070702",2,120,,,,
"de:03359:40709::4070901","de:03359:40709::4070901",2,120,,,,
"de:03359:40709::4070901","de:03359:40709::4070902",2,120,,,,
"de:03359:40709::4070902","de:03359:40709::4070901",2,120,,,,
"de:03359:40710::4071001","de:03359:40710::4071001",2,120,,,,
"de:03359:40710::4071001","de:03359:40710::4071002",2,120,,,,
"de:03359:40710::4071002","de:03359:40710::4071001",2,120,,,,
"de:03359:40710::4071002","de:03359:40710::4071002",2,120,,,,
"de:03359:40802::4080201","de:03359:40802::4080201",2,120,,,,
"de:03359:40802::4080201","de:03359:40802::4080202",2,120,,,,
"de:03359:40802::4080202","de:03359:40802::4080201",2,120,,,,
